Unnamed: 0,rir_file,MAT_c,c_125Hz,c_250Hz,c_500Hz,c_1kHz,c_2kHz,c_4kHz,MAT_f,f_125Hz,f_250Hz,f_500Hz,f_1kHz,f_2kHz,f_4kHz,MAT_e,e_125Hz,e_250Hz,e_500Hz,e_1kHz,e_2kHz,e_4kHz,MAT_w,w_125Hz,w_250Hz,w_500Hz,w_1kHz,w_2kHz,w_4kHz,MAT_n,n_125Hz,n_250Hz,n_500Hz,n_1kHz,n_2kHz,n_4kHz,MAT_s,s_125Hz,s_250Hz,s_500Hz,s_1kHz,s_2kHz,s_4kHz,room_x,room_y,room_z,source_x,source_y,source_z,micro_x,micro_y,micro_z
4361,./data/rir_clips/rir_room_train_4361.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,4.283855004199262,7.933234024451199,3.4571987430740183,3.0570336192116825,2.6417421876934037,1.6408687317730284,1.2277130121544366,5.773601067340684,0.5078842944389033
9454,./data/rir_clips/rir_room_train_9454.wav,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,18.937998177294723,9.335212422953774,2.5803300646453806,8.512260720831879,1.6204761354788877,0.7734530052554598,10.950939956247131,1.105431817361797,1.7568522814453522
1771,./data/rir_clips/rir_room_train_1771.wav,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,11.15221757876884,1.651173069831846,3.445774872740365,6.441484763614878,1.0249321027551672,2.459843753318617,4.0881580962903445,1.0386883096698156,2.399752353415111
3511,./data/rir_clips/rir_room_train_3511.wav,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,12.43039860485829,8.315318821620567,3.4229537543307487,6.773375200156681,3.515044898152609,2.532207222022425,1.00458393371719,2.197523561831466,2.67207795158307
271,./data/rir_clips/rir_room_train_271.wav,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,5.874045415233113,4.466291011179093,3.663327466143051,1.654171220020647,0.6827710781230977,2.4666747571155314,2.1585472360641083,2.4918108815601183,1.1989643626859587
8436,./data/rir_clips/rir_room_train_8436.wav,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,10.680556274975396,5.596458879197851,3.402269076523204,5.103737413525093,3.615651527331313,2.3715131902722533,9.302804784115676,4.60401494110056,2.7903132412761105
2032,./data/rir_clips/rir_room_train_2032.wav,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,4.313206565343807,8.801546153585306,2.987290380770978,0.8167812937985248,6.22774741722444,1.7339576064561462,3.408650104270375,4.271529597309534,2.3436236533835983
9005,./data/rir_clips/rir_room_train_9005.wav,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,6.667687563842673,4.432355632682588,3.164263329729427,2.635888920799936,3.723861343422182,1.4996396262175062,4.236140999635431,1.5183947075422863,2.0524396853598987
11596,./data/rir_clips/rir_room_train_11596.wav,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,12.386162317695767,9.72483387049942,3.937111023876688,2.1536010220646977,7.260291553290332,1.1530567130885534,7.49008447661029,2.462715907682248,1.998505947921756
3810,./data/rir_clips/rir_room_train_3810.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,10.511467372621569,1.5471072347669066,3.763034757734853,9.962941673242325,0.8010615154475952,2.557378094324,6.606463382367897,0.883527602191603,2.1954707977828223
9996,./data/rir_clips/rir_room_train_9996.wav,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,18.89338373577667,3.9728202973171776,3.81334835000806,1.8629006002466124,2.71117402680438,0.7679991833139923,17.078569287786785,2.186858647739121,0.9202464732850758
4346,./data/rir_clips/rir_room_train_4346.wav,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,4.751883204479256,2.235778609874932,3.107229092550384,0.8654953169148745,0.5373237890268914,2.065521053955249,4.229127667297931,0.7710861705320641,2.543656552711073
545,./data/rir_clips/rir_room_train_545.wav,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,17.30160094395208,5.2888046252220615,3.688262002148708,12.821099444758628,0.7602862216198638,2.3977017502400297,9.897020759451015,0.8396791403083188,0.9918729587542294
3241,./data/rir_clips/rir_room_train_3241.wav,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,7.941588718804918,9.876142050228976,3.009554720144539,6.05703885339007,2.489010080337041,2.14648710292702,2.2188978396615724,8.22823617752815,1.563793726344919
8930,./data/rir_clips/rir_room_train_8930.wav,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,3.6194728318342646,2.347024159328297,3.908926420094408,0.9321433812257064,0.7486790091400436,2.8041099028895085,1.3752873967267507,1.646122330768345,2.902791161728207
8502,./data/rir_clips/rir_room_train_8502.wav,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,3.8668855745362207,5.0105849416774015,3.671034329101421,0.7464568733532841,3.49139815657137,1.4521926610374043,3.103608572261017,1.263153964897763,2.8753720832282346
9323,./data/rir_clips/rir_room_train_9323.wav,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,13.933137748584574,4.681280499931022,3.7780048087464255,9.882582930278604,0.9733019895060488,1.667580527991099,7.545363728612237,1.7315742283631013,1.644786956960458
11897,./data/rir_clips/rir_room_train_11897.wav,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,9.25237101426024,4.344101981279635,2.6535671164925803,2.257706484360167,0.7014110752588332,0.8099836712136107,3.95230983612429,1.3506677067478368,0.6738358852804796
7564,./data/rir_clips/rir_room_train_7564.wav,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,12.709619884440157,2.801819692532496,2.811603440954788,5.208953156403769,1.9984562516418696,0.5317081955100105,12.20147353314073,1.2901351972624204,1.6851112665220176
920,./data/rir_clips/rir_room_train_920.wav,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,14.324539350695174,9.94506325091147,3.3972714819893577,4.653580189057055,4.193633756746173,1.405028489375835,6.22116685666187,5.121974175611273,1.257810464289597
10932,./data/rir_clips/rir_room_train_10932.wav,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,4.3088665060512525,7.964785080188165,3.753346929575142,2.2752218353541203,3.624751183397833,2.693098116865194,2.9167639542126875,2.5577249941275824,2.798792670058692
6640,./data/rir_clips/rir_room_train_6640.wav,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,4.289678673490675,7.460126939995276,3.5099327723335505,0.95156923426602,3.690455692331047,1.0344214616454983,3.298289406432908,4.820345130975015,2.2336228368734967
7694,./data/rir_clips/rir_room_train_7694.wav,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,13.126297543890516,6.365666994998549,3.306155186677284,5.202560698998596,4.45735145512262,2.3247446440116906,0.8710263095517227,3.881234063865206,0.5190298364145398
8230,./data/rir_clips/rir_room_train_8230.wav,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,12.903485225185245,9.35969560459231,2.5901368611040465,3.149323702143285,0.7589513035660098,1.1210650285879606,4.706607169695813,8.72815835349102,1.607649215567874
7126,./data/rir_clips/rir_room_train_7126.wav,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,14.302387693304132,8.150164474314408,2.9446434848841667,8.871113188507199,5.57810134928228,0.8386898899382833,0.924373978650268,7.589751386059822,0.9225109846061784
4278,./data/rir_clips/rir_room_train_4278.wav,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,18.745664038303204,2.802472673316057,3.052374396904057,8.962964050979934,1.6433796810136607,2.2912640508244606,12.94793783964834,0.5095029982604793,0.6376670382847957
2983,./data/rir_clips/rir_room_train_2983.wav,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,16.6606925260623,2.682943385445652,2.6086496783747046,10.236430870783934,2.035264075881761,1.26319302910932,14.083360051455305,1.7933216576893571,1.3985659282812417
130,./data/rir_clips/rir_room_train_130.wav,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,11.046300130587504,3.549603054871496,2.6996850861592847,4.4664808636515625,2.2562999529420957,1.9477056920839435,2.624973794939066,2.2832641395632547,1.489537000942601
7980,./data/rir_clips/rir_room_train_7980.wav,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,7.95678139121696,3.782134240809045,3.3217017926942654,3.4585509660799,2.2003728817834984,2.7046315336955526,1.246495247058611,1.1326924668074625,2.742744766018821
2667,./data/rir_clips/rir_room_train_2667.wav,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,6.105314946745439,9.677152027244237,3.413989127786165,1.7359362855803275,6.371045547879083,2.554577289234639,4.762532166184487,6.51180761644401,2.5598050643925547
7138,./data/rir_clips/rir_room_train_7138.wav,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,10.254362029700657,8.140955917697527,3.1197793699533825,2.539519595216863,3.0321417561217285,0.7547666718040147,1.0524403299885434,2.909337408443557,1.73479105232305
3223,./data/rir_clips/rir_room_train_3223.wav,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,13.376408434897892,9.31861912093768,3.396079508300589,9.452822550585983,8.784131022698503,2.865933386369585,6.162674160422572,5.037737831151992,1.0294517756450932
9374,./data/rir_clips/rir_room_train_9374.wav,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,blinds_open,0.03,0.06,0.13,0.28,0.49,0.56,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,12.343033968617757,5.873682794214024,3.5609312299255205,3.403357636445681,4.938986118329531,1.0090239557226033,1.2916730282514637,3.6784411266896617,1.212564803631905
7693,./data/rir_clips/rir_room_train_7693.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,18.35249990076837,8.918763634279271,3.2376661051112654,16.816547259571028,6.940700053102172,2.220091784704702,10.167007866541116,3.629360111440279,1.4526360700360503
5392,./data/rir_clips/rir_room_train_5392.wav,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,14.418686534691334,6.761062472713856,3.198423211794376,0.6491127894713058,6.1750437777069935,2.1994241013990967,1.220068602887033,1.4255687758720943,1.392222637677584
614,./data/rir_clips/rir_room_train_614.wav,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,6.393185985779947,6.521099645537618,3.562729434290221,1.0080688459719125,5.722749922166764,0.8794619292679389,0.5842962905783156,0.9998593411661846,0.6923493379199596
11881,./data/rir_clips/rir_room_train_11881.wav,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,15.330593932121364,8.908862514636393,3.750244965636576,5.093045592813623,0.8942321707045362,1.5580821908790303,2.5344480253939388,1.5540021137243434,1.922290472556808
1466,./data/rir_clips/rir_room_train_1466.wav,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,9.7592151965677,8.489641393906396,2.8443182733791,0.8948562754318421,0.7500972316335753,1.4873396226147246,4.291054541724964,7.880016427367348,2.241318289199322
4497,./data/rir_clips/rir_room_train_4497.wav,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,6.501895303448007,6.541985427089395,3.0028355766753005,4.945771377948429,4.264700533436457,2.465352212745112,4.6041330437334365,5.024955992361894,1.3027604253997611
3042,./data/rir_clips/rir_room_train_3042.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,13.2726095504364,9.44512282171927,3.858085278322005,2.438810511809324,6.786401452995826,0.5298314028005567,0.8351334914313644,2.34044150208251,1.3494651526538055
9126,./data/rir_clips/rir_room_train_9126.wav,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,2.0626786041475,9.479844061411484,3.5046718551267544,0.7973915058848651,5.183075493577103,0.716267450045151,0.889938698338966,5.037490408812334,2.2172906739280585
2419,./data/rir_clips/rir_room_train_2419.wav,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,11.953376128558205,7.9750746121295215,3.853691589587533,7.9401388088211,3.1029183615967684,0.5019557534561205,4.171217517206001,3.4241276935098752,1.3801945520574963
5085,./data/rir_clips/rir_room_train_5085.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,3.0497212025188123,9.869503603918927,2.7802005812049875,1.8568352841703484,6.664924375226592,0.6455407046159747,1.7080478628291584,3.978154528864308,1.9111880498542528
3294,./data/rir_clips/rir_room_train_3294.wav,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,16.190461695858808,4.406248880797603,3.340868005672,13.497770132583234,2.539369425820989,0.8488122359990797,5.387406985517914,2.9496758604130364,0.600892979897445
